h_type,epsilon,k,gamma_0,status,delta_Im,delta_pred_Im,delta_Im_error,Z_prime,inv_abs_Z_prime,h0,C_where,C_where_pred,spacing_prev,spacing_next,local_spacing,residual_abs
h=cos(t/T),1e-05,4806,581440.550973307,ok,-5.841720849275589e-07,-5.849893663234891e-07,8.172813959301592e-10,14.89018628950273,0.06715832700528261,0.8710600641934905,-0.05841720849275588,-0.0584989366323489,16.844155255006626,4.2984562430065125,4.2984562430065125,7.5518256077750245e-25
h=cos(t/T),1e-05,4807,581444.84942955,ok,-6.682239472866058e-07,-6.684536530427376e-07,2.2970575613179136e-10,13.030943818503895,0.07674041220099526,0.8710581998073609,-0.06682239472866058,-0.06684536530427376,4.2984562430065125,376.42047130095307,4.2984562430065125,3.159310575444363e-25
h=cos(t/T),1e-05,4808,581821.269900851,ok,1.1883676052093506e-06,1.1880459773567765e-06,3.2162785257404296e-10,-7.330481323323805,0.13641669024082276,0.8708948848263826,0.11883676052093504,0.11880459773567764,376.42047130095307,29.116735477000475,29.116735477000475,2.334411855362468e-25
h=cos(t/T),1e-05,4809,581850.386636328,ok,-1.2266682460904121e-06,-1.22649852984127e-06,1.6971624914209847e-10,7.100556804174573,0.14083402577838375,0.8708822481374541,-0.1226668246090412,-0.122649852984127,29.116735477000475,288.97695050307084,29.116735477000475,3.6048227875388055e-25
h=cos(t/T),1e-05,4810,582139.363586831,ok,-7.33998604118824e-07,-7.340252354889534e-07,2.663137012940542e-11,11.862763820309961,0.08429738761956326,0.8707568006752855,-0.0733998604118824,-0.07340252354889533,288.97695050307084,107.19897318002768,107.19897318002768,1.261833660966166e-25
h=cos(t/T),1e-05,4811,582246.562560011,ok,2.0310981199145317e-06,2.0306244258574456e-06,4.736940570861129e-10,-4.2878941036179805,0.23321471469088606,0.8707102502296787,0.20310981199145314,0.20306244258574455,107.19897318002768,17.097989537985995,17.097989537985995,1.2118844526508582e-25
h=cos(t/T),1e-05,4812,582263.660549549,ok,-6.175832822918892e-07,-6.198291968655569e-07,2.245914573667739e-09,14.047463869439243,0.07118722705352783,0.8707028248192454,-0.06175832822918891,-0.06198291968655569,17.097989537985995,121.76456611696631,17.097989537985995,5.001524883527768e-25
h=cos(t/T),1e-05,4813,582385.425115666,ok,-7.977942004799843e-07,-7.975582301527753e-07,2.359703272089863e-10,10.916443534365978,0.09160492580316172,0.8706499384831636,-0.07977942004799843,-0.07975582301527753,121.76456611696631,159.3107431420358,121.76456611696631,4.3329664017187555e-25
h=cos(t/T),1e-05,4814,582544.735858808,ok,-3.2444950193166733e-07,-3.24152481073857e-07,2.9702085781034205e-10,26.857136077731614,0.037234051951992836,0.8705807294134899,-0.03244495019316673,-0.0324152481073857,159.3107431420358,124.71690527594183,124.71690527594183,2.149991361002322e-25
h=cos(t/T),1e-05,4815,582669.452764084,ok,1.0830117389559746e-06,1.0828100552910951e-06,2.0168366487944397e-10,-8.039512863802809,0.1243856458644915,0.870526536856779,0.10830117389559744,0.10828100552910952,124.71690527594183,149.47602909698617,124.71690527594183,4.097393482435563e-26
h=cos(t/T),1e-05,4816,582818.928793181,ok,1.3010576367378235e-06,1.3006071457390456e-06,4.504909987778523e-10,-6.6927325041549635,0.1494158027949246,0.8704615719423922,0.13010576367378235,0.13006071457390456,149.47602909698617,60.421732782037,60.421732782037,5.472589422031002e-26
h=cos(t/T),1e-05,4817,582879.350525963,ok,5.104811862111092e-07,5.10277015998679e-07,2.0417021243014666e-10,-17.05809354523962,0.058623198269367495,0.8704353072891199,0.05104811862111091,0.05102770159986789,60.421732782037,13.926801144960336,13.926801144960336,3.936117333227306e-25
h=cos(t/T),1e-05,4818,582893.277327108,ok,-2.746470272541046e-06,-2.74602721365905e-06,4.4305888199608307e-10,3.1697765003310723,0.3154796560248186,0.8704292531126069,-0.2746470272541046,-0.27460272136590497,13.926801144960336,180.01660083199386,13.926801144960336,1.4198886065482746e-25
h=cos(t/T),1e-05,4819,583073.29392794,ok,-2.7406495064496994e-06,-2.7410026313215168e-06,3.5312487181737257e-10,3.1753015322511366,0.314930720702625,0.870350985513961,-0.27406495064496994,-0.2741002631321517,180.01660083199386,6.264632573002018,6.264632573002018,1.1337950148500042e-25
h=cos(t/T),1e-05,4820,583079.558560513,ok,4.323665052652359e-07,4.324190128803055e-07,5.2507615069578796e-11,-20.127428153178244,0.049683446508395256,0.8703482613816604,0.04323665052652358,0.04324190128803054,6.264632573002018,227.1363029560307,6.264632573002018,4.0978879661675367e-25
h=cos(t/T),1e-05,4821,583306.694863469,ok,2.544838935136795e-07,2.545133017341123e-07,2.940822043281123e-11,-34.19269125846731,0.029246016127857873,0.8702494747367635,0.025448389351367947,0.025451330173411228,227.1363029560307,340.85470849997364,227.1363029560307,7.801494858281617e-26
h=cos(t/T),1e-05,4822,583647.549571969,ok,3.682565875351429e-06,3.6839140198000295e-06,1.3481444486005465e-09,-2.3618932446745196,0.42338916132418375,0.8701011637327444,0.36825658753514284,0.3683914019800029,340.85470849997364,8.558690050034784,8.558690050034784,1.4072234708654688e-26
h=cos(t/T),1e-05,4823,583656.108262019,ok,7.955823093652725e-07,7.953163493293916e-07,2.659600358809486e-10,-10.94026847853982,0.09140543506419216,0.8700974387035706,0.07955823093652725,0.07953163493293915,8.558690050034784,306.83320214098785,8.558690050034784,3.473011560243266e-25
h=cos(t/T),1e-05,4824,583962.94146416,ok,-8.849892765283585e-07,-8.857131868719659e-07,7.239103436074564e-10,9.822184818545608,0.10181034245169825,0.8699638617679473,-0.08849892765283583,-0.08857131868719659,306.83320214098785,209.98463620000985,209.98463620000985,1.5570091443175471e-25
h=cos(t/T),1e-05,4825,584172.92610036,ok,-1.1087395250797272e-06,-1.1086502962543074e-06,8.922882541973848e-11,7.846228996365542,0.12744975968241698,0.8698724101299795,-0.1108739525079727,-0.11086502962543074,209.98463620000985,17.671828567050397,17.671828567050397,4.212173097884384e-26
h=cos(t/T),1e-05,4826,584190.597928927,ok,-5.596899427473545e-06,-5.597241703348225e-06,3.4227587468005865e-10,1.5540953178485253,0.6434611754601967,0.8698647124039981,-0.5596899427473545,-0.5597241703348225,17.671828567050397,6.617634875001386,6.617634875001386,8.006983292369788e-27
h=cos(t/T),1e-05,4827,584197.215563802,ok,-1.6209669411182404e-06,-1.6205081176339973e-06,4.5882348424308216e-10,5.367833831179149,0.18629488755622128,0.869861829753621,-0.16209669411182404,-0.16205081176339972,6.617634875001386,97.85917797696311,6.617634875001386,9.704599545529964e-26
h=cos(t/T),1e-05,4828,584295.074741779,ok,-1.1209631338715553e-06,-1.1206659681782004e-06,2.9716569335492147e-10,7.761627669614678,0.12883895525094732,0.8698191987007442,-0.11209631338715552,-0.11206659681782002,97.85917797696311,4.645431973040104,4.645431973040104,1.2365480684217863e-25
h=cos(t/T),1e-05,4829,584299.720173752,ok,4.342175088822842e-06,4.341952533834038e-06,2.2255498880327182e-10,-2.0032857753292057,0.4991799034941318,0.869817174818433,0.4342175088822841,0.4341952533834038,4.645431973040104,6.154859715956263,4.645431973040104,2.2962696146025886e-26
h=cos(t/T),1e-05,4830,584305.875033468,ok,-9.350478649139404e-07,-9.354599411791135e-07,4.120762651730891e-10,9.298254847797772,0.10754706301009197,0.869814493298931,-0.09350478649139403,-0.09354599411791135,6.154859715956263,29.087730766972527,6.154859715956263,3.711966604183971e-25
h=cos(t/T),1e-05,4831,584334.962764235,ok,1.7104903236031532e-06,1.7100131021298097e-06,4.77221473343497e-10,-5.086521378497886,0.1965980137677732,0.8698018201494765,0.1710490323603153,0.17100131021298096,29.087730766972527,101.85712967300788,29.087730766972527,1.8825976629557213e-26
h=cos(t/T),1e-05,4832,584436.819893908,ok,1.9742874428629875e-06,1.976696910766703e-06,2.4094679037154444e-09,-4.400054621678139,0.22726990594007887,0.8697574377875931,0.19742874428629872,0.1976696910766703,101.85712967300788,86.07569710805546,86.07569710805546,1.973314696619156e-25
h=cos(t/T),1e-05,4833,584522.895591016,ok,3.646593540906906e-06,3.646801643899622e-06,2.081029927158085e-10,-2.384884102107963,0.4193075877842932,0.8697199264077393,0.36465935409069056,0.3646801643899622,86.07569710805546,155.27253230393399,86.07569710805546,1.073540417388938e-25
h=cos(t/T),1e-05,4834,584678.16812332,ok,-1.5025725588202477e-06,-1.5027054666737295e-06,1.3290785348188428e-10,5.78724351481598,0.17279383482652666,0.8696522466686062,-0.15025725588202477,-0.15027054666737294,155.27253230393399,123.75146289006807,123.75146289006807,1.7424997666651493e-25
h=cos(t/T),1e-05,4835,584801.91958621,ok,2.6728957891464233e-07,2.6726887210188776e-07,2.070681275457232e-11,-32.53645992122907,0.03073475118132105,0.8695982945335167,0.02672895789146423,0.02672688721018877,123.75146289006807,168.40607440390158,123.75146289006807,8.729141765200603e-25
h=cos(t/T),1e-05,4836,584970.325660614,ok,-5.975598469376564e-07,-5.971381700437349e-07,4.2167689392150626e-10,14.56153535632783,0.06867407697948844,0.8695248575704746,-0.05975598469376563,-0.05971381700437349,168.40607440390158,166.20093386608642,166.20093386608642,4.0670312374723364e-25
h=cos(t/T),1e-05,4837,585136.52659448,ok,2.771848812699318e-07,2.772892896187499e-07,1.0440834881813007e-10,-31.355425395144657,0.03189240737122478,0.8694523633513372,0.027718488126993176,0.02772892896187499,166.20093386608642,100.93638610292692,100.93638610292692,1.2165092795560197e-24
h=cos(t/T),1e-05,4838,585237.462980583,ok,-9.343493729829788e-07,-9.353597511674644e-07,1.0103781844856041e-09,9.294908469925026,0.1075857823921171,0.8694083273553429,-0.09343493729829787,-0.09353597511674643,100.93638610292692,73.69159914099146,73.69159914099146,3.093018245791792e-25
h=cos(t/T),1e-05,4839,585311.154579724,ok,-9.29331872612238e-06,-9.294371927748649e-06,1.0532016262697352e-09,0.9353791519942791,1.0690851916764936,0.8693761732096964,-0.9293318726122378,-0.9294371927748648,73.69159914099146,112.47093123709783,73.69159914099146,1.6813784060275223e-26
h=cos(t/T),1e-05,4840,585423.625510961,ok,7.69738107919693e-07,7.709357615522199e-07,1.1976536325268764e-09,-11.276258471627019,0.08868189768052673,0.8693270912283445,0.0769738107919693,0.07709357615522197,112.47093123709783,131.9258471269859,112.47093123709783,3.1396320144127366e-25
h=cos(t/T),1e-05,4841,585555.551358088,ok,5.158362910151482e-07,5.159002950501039e-07,6.400403495576039e-11,-16.849564084214293,0.05934871638233427,0.8692695082511785,0.05158362910151481,0.051590029505010376,131.9258471269859,51.831031510955654,51.831031510955654,5.443394865564348e-25
h=cos(t/T),1e-05,4842,585607.382389599,ok,-8.902279660105705e-07,-8.901568959493215e-07,7.107006124904862e-11,9.765097431437061,0.10240553225620372,0.8692468818210707,-0.08902279660105704,-0.08901568959493215,51.831031510955654,25.891655104001984,25.891655104001984,3.465169345775127e-25
h=cos(t/T),1e-05,4843,585633.274044703,ok,-1.1848751455545425e-06,-1.1844300574594253e-06,4.450880951172504e-10,7.3388510606078,0.13626111113872102,0.869235578340186,-0.11848751455545424,-0.11844300574594253,25.891655104001984,472.4360450679669,25.891655104001984,2.8915837288924614e-26
h=cos(t/T),1e-05,4844,586105.710089771,ok,-4.6193599700927734e-07,-4.630721854629996e-07,1.1361884537222622e-09,18.766604325349903,0.05328614504059221,0.8690292478659161,-0.04619359970092773,-0.04630721854629996,472.4360450679669,180.6677082380047,180.6677082380047,6.492602943036761e-26
h=cos(t/T),1e-05,4845,586286.377798009,ok,8.696224540472031e-07,8.694431590653757e-07,1.7929498182741358e-10,-9.994331365831425,0.10005671849332468,0.8689503035454643,0.08696224540472029,0.08694431590653755,180.6677082380047,12.542684301035479,12.542684301035479,1.6988768815740482e-25
h=cos(t/T),1e-05,4846,586298.92048231,ok,1.8033897504210472e-06,1.8039242130147801e-06,5.344625937329375e-10,-4.816969669904436,0.2075993972409295,0.8689448220898424,0.1803389750421047,0.18039242130147798,12.542684301035479,668.1693324920489,12.542684301035479,1.1369824119958927e-25
h=cos(t/T),1e-05,4847,586967.089814802,ok,5.910405889153481e-07,5.911240817805574e-07,8.349286520937382e-11,-14.694929350207948,0.06805068443461751,0.8686526618971835,0.0591040588915348,0.05911240817805573,668.1693324920489,57.97892208897974,57.97892208897974,3.966478033414161e-25
h=cos(t/T),1e-05,4848,587025.068736891,ok,-1.5898840501904488e-06,-1.5894497743966366e-06,4.3427579381212755e-10,5.46495592419431,0.1829840924375668,0.8686272960798209,-0.15898840501904488,-0.15894497743966365,57.97892208897974,34.88335222902242,34.88335222902242,7.556138187316065e-26
h=cos(t/T),1e-05,4849,587059.95208912,ok,5.19677996635437e-07,5.194362774617218e-07,2.417191737151776e-10,-16.722205806211413,0.05980072315750073,0.8686120334927248,0.051967799663543694,0.051943627746172186,34.88335222902242,262.2169768039603,34.88335222902242,2.1584643410145654e-25
