k,Im_rho_0,Re_eps,Im_eps,delta_Re,delta_Im,Ck_Re,Ck_Im
38075,469522.839421996,0.49999287710380813,469522.83941559313,-7.12289619186901e-06,-6.402842700481415e-06,-0.8554533264086425,-0.7689755598081935
38076,469560.243609438,0.49999403141422244,469560.2436147284,-5.968585777560431e-06,5.290377885103226e-06,-0.7168217000267187,0.6353695516349736
38077,469566.308357459,0.49999637999097685,469566.3083552026,-3.62000902315307e-06,-2.256419975310564e-06,-0.43475977707222824,-0.27099397796331476
38078,469578.465649479,0.5000053907978305,469578.46564809105,5.390797830462368e-06,-1.3879616744816303e-06,0.6474298953464704,-0.16669292930569432
38079,469578.852491925,0.4999979182587905,469578.85249082954,-2.081741209525312e-06,-1.0954681783914566e-06,-0.25001521774854024,-0.13156472759627455
38080,469582.392013448,0.49999112257647915,469582.3920198662,-8.87742352084775e-06,6.41820952296257e-06,-1.066170455989033,0.7708211011517332
38081,469609.622611109,0.5000025060609609,469609.62261157,2.506060960860701e-06,4.6100467443466187e-07,0.3009756322994508,0.05536624030618993
38082,469617.585100982,0.5000039217150696,469617.5851029619,3.921715069576948e-06,1.979933585971594e-06,0.47099439766174767,0.23778821515341547
38083,469618.739425694,0.4999953743478192,469618.7394220464,-4.625652180789697e-06,-3.647583071142435e-06,-0.5555366017243099,-0.4380713950489131
38084,469620.758132664,0.500005180208594,469620.758136318,5.180208593968949e-06,3.6539859138429165e-06,0.6221383204011838,0.43884037060872133
38085,469624.48279634,0.5000009578592042,469624.48278612125,9.578592041759038e-07,-1.0218762326985598e-05,0.11503801548852907,-1.2272640213931547
38086,469648.294972514,0.5000088462410168,469648.2949705684,8.846241016824408e-06,-1.945591066032648e-06,1.0624254657387233,-0.2336637098780806
38087,469649.795945276,0.500008487833283,469649.7959515052,8.487833282999624e-06,6.2292092479765415e-06,1.0193810242851207,0.7481223407635768
38088,469651.071834477,0.5000001345676239,469651.0718457864,1.3456762393282418e-07,1.1309399269521236e-05,0.016161448716836595,1.3582485219761196
38089,469656.760649383,0.5000264591629922,469656.760624474,2.6459162992154006e-05,-2.490903716534376e-05,3.177721306884216,-2.9915526110087223
38090,469662.450209575,0.49999690232701377,469662.4502124101,-3.0976729862297603e-06,2.835120540112257e-06,-0.37202769615278053,0.34049538719616074
38091,469668.042560796,0.5000063609632541,469668.0425602459,6.360963254126162e-06,-5.501206032931805e-07,0.7639458765546807,-0.06606898196133852
38092,469673.507244232,0.4999975127722906,469673.50724494935,-2.487227709402351e-06,7.173512130975723e-07,-0.29871377600207455,0.08615322544614706
38093,469712.335544443,0.5000004303704227,469712.3355460429,4.3037042274374215e-07,1.5998957678675652e-06,0.05168709466021632,0.1921460203353455
38094,469720.762464825,0.50000231965217,469720.76246118586,2.3196521700130646e-06,-3.6391429603099823e-06,0.27858810678918766,-0.43705774544734777
38095,469733.255233231,0.5000020707512334,469733.2552429761,2.0707512333739686e-06,9.745126590132713e-06,0.2486953316512881,1.1703808020280706
38096,469736.220914831,0.50000127557846,469736.2209208502,1.2755784599693953e-06,6.019196007400751e-06,0.1531958078964658,0.7228999424018681
38097,469766.650394096,0.5000196872992589,469766.6503859058,1.9687299258941415e-05,-8.190167136490345e-06,2.3644266581182194,-0.983631591985197
38098,469768.011242558,0.49999220061468264,469768.01123696775,-7.799385317364127e-06,-5.59026375412941e-06,-0.9366990524582064,-0.6713855705816264
38099,469769.557650206,0.5000057610200037,469769.55764901877,5.761020003713924e-06,-1.1872616596519947e-06,0.6918932401836184,-0.1425890408491611
38100,469772.685356776,0.5000078700922895,469772.6853585617,7.870092289530284e-06,1.7856946215033531e-06,0.9451908952298123,0.2144602929435978
38101,469814.746457939,0.49999773234276346,469814.746457987,-2.267657236543208e-06,4.802132025361061e-08,-0.27234356277295463,0.0057673166985614515
38102,469816.858997868,0.5000085206148156,469816.8589989647,8.520614815599181e-06,1.0966905392706394e-06,1.0233180564068405,0.13171153202132885
38103,469817.953808015,0.49999887701102336,469817.9538095014,-1.1229889766428691e-06,1.4864490367472172e-06,-0.13486995032807103,0.1785211715529258
38104,469821.662284798,0.5000065506500481,469821.6622876379,6.550650048064988e-06,2.8398935683071613e-06,0.7867270872419841,0.3410686235225632
38105,469823.632666792,0.49999563505701194,469823.63266987266,-4.3649429880554536e-06,3.0806404538452625e-06,-0.524225665815345,0.3699821045713513
38106,469827.039952961,0.49999803238494744,469827.0399567664,-1.9676150525560487e-06,3.8054422475397587e-06,-0.23630877054227073,0.45703013794163877
38107,469827.493639223,0.5000052119464076,469827.4936354654,5.211946407568391e-06,-3.7575955502688885e-06,0.6259500028243493,-0.45128379330379936
38108,469829.859252579,0.49999763538580827,469829.85925138416,-2.3646141917299524e-06,-1.1948286555707455e-06,-0.28398800452792994,-0.14349783014711626
38109,469869.367018447,0.499996394183503,469869.36702402687,-3.6058164969987594e-06,5.579844582825899e-06,-0.4330552676449104,0.6701342376252113
38110,469875.821858848,0.5000063959512646,469875.82185928884,6.395951264615007e-06,4.4086482375860214e-07,0.768147904655451,0.0529474626362478
38111,469878.86498907,0.49999783032680306,469878.86498811666,-2.1696731969389482e-06,-9.533250704407692e-07,-0.2605757691176008,-0.11449347016853266
38112,469910.688364687,0.5000045679153601,469910.6883681743,4.567915360076391e-06,3.487279172986746e-06,0.5486024622949246,0.4188190433060789
38113,469911.583426106,0.500003834853647,469911.5834288311,3.834853646966785e-06,2.72504985332489e-06,0.4605624201477032,0.32727599825436715
38114,469915.087842194,0.499991544422114,469915.08783956803,-8.455577885979615e-06,-2.6259804144501686e-06,-1.0155071805659188,-0.3153778491380622
38115,469919.042473771,0.4999907334376847,469919.0424775791,-9.266562315313198e-06,3.8080615922808647e-06,-1.112905669755046,0.4573447188524694
38116,469920.873409656,0.5000034411045853,469920.8734089397,3.441104585277799e-06,-7.163034752011299e-07,0.413273517499279,-0.08602739308181481
38117,469944.440384589,0.5000011902501418,469944.4403832746,1.1902501417804245e-06,-1.314445398747921e-06,0.14294795482302983,-0.15786369174171477
38118,469949.797964416,0.5000011895397246,469949.7979690328,1.1895397246108885e-06,4.616798833012581e-06,0.1428626343698817,0.5544733227431516
38119,469963.344509746,0.5000025936627509,469963.3445065202,2.5936627509048904e-06,-3.2258103601634502e-06,0.3114965272660514,-0.3874168777182752
38120,469974.991311552,0.5000009323188291,469974.99131276255,9.323188291388007e-07,1.2105447240173817e-06,0.11197063977580216,0.1453853156121
38121,469976.558763026,0.5000050652752631,469976.55872305547,5.065275263116398e-06,-3.997056046500802e-05,0.6083349323488245,-4.8004278017193505
38122,470019.584140552,0.4999946735715823,470019.5841436642,-5.32642841771791e-06,3.1122472137212753e-06,-0.6396991876725223,0.3737780475620408
38123,470048.445353697,0.500011177668112,470048.4453873074,1.1177668111983508e-05,3.361038397997618e-05,1.3424277302824332,4.036576415414243
38124,470054.539516978,0.49999970919850517,470054.5395190844,-2.9080149482885176e-07,2.106360625475645e-06,-0.03492499390345204,0.25297198711617364
38125,470067.96598733,0.49999852184516247,470067.9659867838,-1.4781548375308873e-06,-5.462206900119781e-07,-0.1775250458031774,-0.06560060593854625
38126,470093.598165935,0.4999918287338239,470093.5981612061,-8.171266176082437e-06,-4.728906787931919e-06,-0.981361603904826,-0.5679373857267023
38127,470106.844648744,0.49999924704881293,470106.8446537102,-7.529511870663086e-07,4.966219421476126e-06,-0.09042874980186921,0.5964384162479569
38128,470129.886075708,0.49999774391937235,470129.8860737927,-2.2560806276494816e-06,-1.915323082357645e-06,-0.27095322261918753,-0.23002855268626007
38129,470145.594722815,0.5000071017372675,470145.5947258146,7.101737267478647e-06,2.999615389853716e-06,0.8529121589164604,0.360251068396324
38130,470172.002579791,0.49999203673953163,470172.0025770794,-7.963260468368816e-06,-2.711603883653879e-06,-0.9563803084061321,-0.32566114957876996
38131,470182.26251563,0.5000005669664807,470182.26251476293,5.669664806529084e-07,-8.670613169670105e-07,0.06809215644478835,-0.1041332721718441
38132,470184.497852709,0.49998974390314177,470184.4978428862,-1.0256096858229924e-05,-9.822833817452192e-06,-1.2317478644932864,-1.179713369049379
38133,470200.144293597,0.5000061241256242,470200.1442951084,6.1241256241739706e-06,1.5113619156181812e-06,0.7355018935309467,0.1815131855492704
38134,470204.421948099,0.49999628943129854,470204.42194808804,-3.7105687014649114e-06,-1.0943040251731873e-08,-0.44563591171796335,-0.0013142491385812762
38135,470207.529406904,0.4999927050603949,470207.52940547967,-7.294939605106965e-06,-1.4243414625525475e-06,-0.8761155831896846,-0.1710621086227863
38136,470225.438678145,0.5000066954340096,470225.4386755606,6.695434009551526e-06,-2.584420144557953e-06,0.8041155087671589,-0.31038649868621626
38137,470243.140859735,0.49999997763859005,470243.1408588316,-2.2361409945936828e-08,-9.034411050379276e-07,-0.0026855849090255484,-0.1085024514889361
38138,470250.502081924,0.49999853481853546,470250.5020805212,-1.4651814645438854e-06,-1.4028046280145645e-06,-0.17596695555764785,-0.16847555446706786
38139,470283.750101322,0.4999942127883522,470283.7501108947,-5.787211647789725e-06,9.57265729084611e-06,-0.6950388327130073,1.1496673967216007
38140,470284.422943372,0.4999966802734564,470284.4229457272,-3.319726543604684e-06,2.3551983758807182e-06,-0.3986961255641331,0.28285717364508295
38141,470312.559595711,0.500001007685878,470312.55959746276,1.0076858779628495e-06,1.7517595551908016e-06,0.12102215349738817,0.21038472247661438
38142,470346.098925945,0.5000039118931784,470346.0989303652,3.911893178387693e-06,4.420173354446888e-06,0.4698147975014838,0.5308587823701327
38143,470348.771658714,0.5000075067959778,470348.7716546038,7.506795977829661e-06,-4.1101593524217606e-06,0.901559340038673,-0.49362638390160146
38144,470379.742629593,0.4999873219666677,470379.74262618046,-1.267803333232509e-05,-3.4125405363738537e-06,-1.5226202227736456,-0.4098430013170451
38145,470387.232136803,0.5000008385581406,470387.2321385027,8.385581405923048e-07,1.6997219063341618e-06,0.10071006672476931,0.20413504838144597
38146,470390.280657155,0.49999614594856756,470390.280656172,-3.8540514324392205e-06,-9.82952769845724e-07,-0.46286805664719644,-0.1180517298043724
38147,470399.834427374,0.4999943578310713,470399.83443027694,-5.6421689286767496e-06,2.9029324650764465e-06,-0.6776193346332533,0.34863953744322024
38148,470407.342686568,0.5000047927657808,470407.34269530146,4.792765780803343e-06,8.73347744345665e-06,0.5756067924401296,1.048882663578376
38149,470413.964177457,0.4999835887893172,470413.9641815101,-1.6411210682798494e-05,4.0531158447265625e-06,-1.970971412586213,0.48677551073240116
38150,470416.898806283,0.4999898344825244,470416.89881144976,-1.016551747562433e-05,5.166744813323021e-06,-1.2208693633798702,0.6205213326437681
38151,470421.97848738,0.5000022442433711,470421.9784935839,2.2442433711411525e-06,6.203888915479183e-06,0.26953157892498886,0.7450813919588807
38152,470435.319701844,0.4999987107462971,470435.3196997136,-1.2892537029074447e-06,-2.130400389432907e-06,-0.15483819208201027,-0.25585914080890804
38153,470443.216751114,0.5000017500779906,470443.2167563453,1.7500779906365338e-06,5.231297109276056e-06,0.2101827681096307,0.6282740044240162
38154,470448.429045248,0.49996662828021227,470448.42908667075,-3.337171978773368e-05,4.1422725189477205e-05,-4.007913063927871,4.974831458683849
38155,470454.842991749,0.4999996483122688,470454.842996757,-3.5168773121485586e-07,5.008012522011995e-06,-0.04223737527837183,0.6014577294474323
38156,470468.808856804,0.49999275553754213,470468.80885917123,-7.24446245786714e-06,2.367247361689806e-06,-0.8700533239132938,0.2843042458349038
38157,470481.049284266,0.49999632506055375,470481.0492861444,-3.674939446252079e-06,1.8783612176775932e-06,-0.4413568707115715,0.2255894665000946
38158,470493.611872919,0.4999895716418148,470493.61186726287,-1.0428358185210485e-05,-5.656154826283455e-06,-1.2524362925157677,-0.6792990281607434
38159,470505.571006537,0.49999988091447084,470505.57101461233,-1.1908552915995685e-07,8.075323421508074e-06,-0.014302063276354976,0.969838966717001
38160,470524.368356908,0.5000014966645928,470524.36835918785,1.4966645928149447e-06,2.2798776626586914e-06,0.17974805050551074,0.27381122478697567
38161,470534.026841777,0.49999933754145537,470534.02684580325,-6.624585446313169e-07,4.0262239053845406e-06,-0.07956066610371146,0.4835458133812068
38162,470549.489197811,0.5000040670143506,470549.48920442566,4.067014350628284e-06,6.614660378545523e-06,0.48844470859594863,0.79441466946403
38163,470571.373770143,0.4999965050206923,470571.373767986,-3.494979307683277e-06,-2.1570012904703617e-06,-0.4197438224496331,-0.2590538847255657
38164,470574.388993171,0.49998919122262386,470574.38898909866,-1.0808777376136725e-05,-4.072324372828007e-06,-1.2981242898614296,-0.4890824374118258
38165,470590.605496038,0.4999995085519078,470590.60549881327,-4.914480922213471e-07,2.7752830646932125e-06,-0.059022466974577525,0.3333089610554078
38166,470597.141970365,0.5000057518074561,470597.1419725297,5.751807456100266e-06,2.1646847017109394e-06,0.6907868216301938,0.2599766553973355
38167,470610.710885612,0.4999926369013669,470610.7108809061,-7.363098633084153e-06,-4.7059147618710995e-06,-0.8843014201915526,-0.5651760643983001
38168,470616.781265956,0.5000072363259541,470616.78126597934,7.236325954118605e-06,2.334127202630043e-08,0.8690761372451846,0.002803265449846233
38169,470623.746956868,0.499998888863429,470623.7469543815,-1.1111365709748355e-06,-2.4864566512405872e-06,-0.13344648723362945,-0.2986211726211509
38170,470628.949607678,0.5000065321931293,470628.94959979475,6.532193129293873e-06,-7.883238140493631e-06,0.784510428156593,-0.9467696999227552
38171,470630.347220781,0.4999966005174661,470630.34722014656,-3.3994825339167534e-06,-6.344635039567947e-07,-0.40827474714945944,-0.07619848729008463
38172,470636.913693373,0.5000050992714752,470636.91368958534,5.099271475184075e-06,-3.7876307033002377e-06,0.6124178463651465,-0.4548909877479905
38173,470654.64151177,0.4999998002491212,470654.6415071483,-1.9975087878210118e-07,-4.621746484190226e-06,-0.02398989808418935,-0.5550675311302761
38174,470656.255484991,0.49999876203113947,470656.25548624375,-1.2379688605346217e-06,1.2527452781796455e-06,-0.14867892935791566,0.15045356361992673
38175,470666.26721005,0.5000031542417847,470666.2672071952,3.154241784653067e-06,-2.854794729501009e-06,0.37882155717203814,-0.3428582393708441
38176,470675.067427732,0.499994641121539,470675.0674170122,-5.3588784609814866e-06,-1.0719813872128725e-05,-0.6435964082277817,-1.2874398542915997
38177,470688.655335245,0.49999724729515244,470688.65533155034,-2.752704847563958e-06,-3.69467306882143e-06,-0.33059733780170303,-0.44372686075695705
38178,470692.194090529,0.5000058616888561,470692.1940938932,5.8616888560791836e-06,3.3642281778156757e-06,0.703983477399192,0.4040407311839469
38179,470712.31197536,0.49999729268190984,470712.3119776834,-2.707318090156008e-06,2.323416993021965e-06,-0.32514642969442853,0.2790402585936714
38180,470725.835033185,0.49998278007011526,470725.8350382333,-1.7219929884737528e-05,5.048292223364115e-06,-2.068097850034371,0.6062952847873165
38181,470739.54756419,0.4999991501251475,470739.5475638957,-8.498748524932154e-07,-2.942979335784912e-07,-0.10206919348709574,-0.035344913003547515
38182,470760.692217883,0.49999592398269077,470760.6922182464,-4.07601730922913e-06,3.63390427082777e-07,-0.48952595570037843,0.043642858362568655
38183,470772.385499471,0.4999990591158874,470772.3855026264,-9.408841126212764e-07,3.155437298119068e-06,-0.11299932249829936,0.37896513724729247
38184,470781.438968837,0.5000068841001941,470781.43896567833,6.884100194115561e-06,-3.1586969271302223e-06,0.8267741452008005,-0.3793566157141039
